"GEO_ID","NAME","B19083_001E","B19083_001EA","B19083_001M","B19083_001MA",
"0500000US27137","St. Louis County, Minnesota","0.4484","null","0.0130","null",
"0500000US27139","Scott County, Minnesota","0.3984","null","0.0257","null",
"0500000US27141","Sherburne County, Minnesota","0.3470","null","0.0246","null",
"0500000US27145","Stearns County, Minnesota","0.4287","null","0.0227","null",
"0500000US27163","Washington County, Minnesota","0.4039","null","0.0159","null",
"0500000US27171","Wright County, Minnesota","0.3596","null","0.0191","null",
"0500000US28033","DeSoto County, Mississippi","0.3861","null","0.0183","null",
"0500000US28035","Forrest County, Mississippi","0.4767","null","0.0308","null",
"0500000US28047","Harrison County, Mississippi","0.4375","null","0.0167","null",
"0500000US28049","Hinds County, Mississippi","0.5049","null","0.0184","null",
"0500000US28059","Jackson County, Mississippi","0.4170","null","0.0213","null",
"0500000US28067","Jones County, Mississippi","0.4517","null","0.0377","null",
"0500000US28075","Lauderdale County, Mississippi","0.5152","null","0.0472","null",
"0500000US28081","Lee County, Mississippi","0.4303","null","0.0311","null",
"0500000US28089","Madison County, Mississippi","0.4760","null","0.0248","null",
"0500000US28121","Rankin County, Mississippi","0.4243","null","0.0253","null",
"0500000US29019","Boone County, Missouri","0.4914","null","0.0255","null",
"0500000US29021","Buchanan County, Missouri","0.4178","null","0.0190","null",
"0500000US29031","Cape Girardeau County, Missouri","0.4322","null","0.0225","null",
"0500000US29037","Cass County, Missouri","0.4181","null","0.0298","null",
"0500000US29043","Christian County, Missouri","0.4168","null","0.0319","null",
"0500000US29047","Clay County, Missouri","0.3988","null","0.0162","null",
"0500000US29051","Cole County, Missouri","0.4222","null","0.0285","null",
"0500000US29071","Franklin County, Missouri","0.4211","null","0.0344","null",
"0500000US29077","Greene County, Missouri","0.4842","null","0.0230","null",
"0500000US29095","Jackson County, Missouri","0.4576","null","0.0100","null",
"0500000US29097","Jasper County, Missouri","0.4412","null","0.0248","null",
"0500000US29099","Jefferson County, Missouri","0.3963","null","0.0175","null",
"0500000US29165","Platte County, Missouri","0.4263","null","0.0366","null",
"0500000US29183","St. Charles County, Missouri","0.3886","null","0.0159","null",
"0500000US29187","St. Francois County, Missouri","0.3965","null","0.0281","null",
"0500000US29189","St. Louis County, Missouri","0.4779","null","0.0094","null",
"0500000US29510","St. Louis city, Missouri","0.5034","null","0.0144","null",
"0500000US30013","Cascade County, Montana","0.4599","null","0.0303","null",
"0500000US30029","Flathead County, Montana","0.4581","null","0.0294","null",
"0500000US30031","Gallatin County, Montana","0.4561","null","0.0270","null",
"0500000US30049","Lewis and Clark County, Montana","0.4020","null","0.0263","null",
"0500000US30063","Missoula County, Montana","0.4511","null","0.0345","null",
"0500000US30111","Yellowstone County, Montana","0.4685","null","0.0229","null",
"0500000US31055","Douglas County, Nebraska","0.4706","null","0.0114","null",
"0500000US31109","Lancaster County, Nebraska","0.4411","null","0.0171","null",
"0500000US31153","Sarpy County, Nebraska","0.3773","null","0.0182","null",
"0500000US32003","Clark County, Nevada","0.4504","null","0.0087","null",
"0500000US32031","Washoe County, Nevada","0.4755","null","0.0165","null",
"0500000US33005","Cheshire County, New Hampshire","0.4306","null","0.0280","null",
"0500000US33009","Grafton County, New Hampshire","0.4560","null","0.0293","null",
"0500000US33011","Hillsborough County, New Hampshire","0.4298","null","0.0170","null",
"0500000US33013","Merrimack County, New Hampshire","0.4050","null","0.0183","null",
"0500000US33015","Rockingham County, New Hampshire","0.4329","null","0.0194","null",
"0500000US33017","Strafford County, New Hampshire","0.4078","null","0.0234","null",
"0500000US34001","Atlantic County, New Jersey","0.4652","null","0.0150","null",
"0500000US34003","Bergen County, New Jersey","0.4872","null","0.0102","null",
"0500000US34005","Burlington County, New Jersey","0.4062","null","0.0106","null",
"0500000US34007","Camden County, New Jersey","0.4678","null","0.0168","null",
"0500000US34009","Cape May County, New Jersey","0.4369","null","0.0221","null",
"0500000US34011","Cumberland County, New Jersey","0.4518","null","0.0222","null",
"0500000US34013","Essex County, New Jersey","0.5409","null","0.0107","null",
"0500000US34015","Gloucester County, New Jersey","0.4104","null","0.0129","null",
"0500000US34017","Hudson County, New Jersey","0.5046","null","0.0116","null",
"0500000US34019","Hunterdon County, New Jersey","0.4560","null","0.0326","null",
"0500000US34021","Mercer County, New Jersey","0.4850","null","0.0147","null",
"0500000US34023","Middlesex County, New Jersey","0.4269","null","0.0103","null",
"0500000US34025","Monmouth County, New Jersey","0.4611","null","0.0094","null",
"0500000US34027","Morris County, New Jersey","0.4628","null","0.0137","null",
"0500000US34029","Ocean County, New Jersey","0.4415","null","0.0142","null",
"0500000US34031","Passaic County, New Jersey","0.4854","null","0.0124","null",
"0500000US34033","Salem County, New Jersey","0.4214","null","0.0249","null",
"0500000US34035","Somerset County, New Jersey","0.4637","null","0.0169","null",
"0500000US34037","Sussex County, New Jersey","0.4136","null","0.0218","null",
"0500000US34039","Union County, New Jersey","0.5096","null","0.0128","null",
"0500000US34041","Warren County, New Jersey","0.4319","null","0.0195","null",
"0500000US35001","Bernalillo County, New Mexico","0.4686","null","0.0126","null",
"0500000US35005","Chaves County, New Mexico","0.4490","null","0.0362","null",
"0500000US35013","Doña Ana County, New Mexico","0.4847","null","0.0241","null",
"0500000US35025","Lea County, New Mexico","0.4255","null","0.0325","null",
"0500000US35031","McKinley County, New Mexico","0.5211","null","0.0261","null",
"0500000US35035","Otero County, New Mexico","0.4285","null","0.0352","null",
"0500000US35043","Sandoval County, New Mexico","0.4385","null","0.0191","null",
"0500000US35045","San Juan County, New Mexico","0.4703","null","0.0251","null",
"0500000US35049","Santa Fe County, New Mexico","0.4874","null","0.0186","null",
"0500000US35061","Valencia County, New Mexico","0.4354","null","0.0268","null",
"0500000US36001","Albany County, New York","0.4672","null","0.0160","null",
"0500000US36005","Bronx County, New York","0.4956","null","0.0081","null",
"0500000US36007","Broome County, New York","0.4720","null","0.0196","null",
"0500000US36009","Cattaraugus County, New York","0.4280","null","0.0216","null",
"0500000US36011","Cayuga County, New York","0.4437","null","0.0215","null",
"0500000US36013","Chautauqua County, New York","0.4397","null","0.0248","null",
"0500000US36015","Chemung County, New York","0.4763","null","0.0296","null",
"0500000US36019","Clinton County, New York","0.4555","null","0.0315","null",
"0500000US36027","Dutchess County, New York","0.4324","null","0.0155","null",
"0500000US36029","Erie County, New York","0.4551","null","0.0083","null",
"0500000US36045","Jefferson County, New York","0.4190","null","0.0242","null",
"0500000US36047","Kings County, New York","0.5197","null","0.0078","null",
"0500000US36051","Livingston County, New York","0.4030","null","0.0187","null",
"0500000US36053","Madison County, New York","0.4208","null","0.0255","null",
"0500000US36055","Monroe County, New York","0.4675","null","0.0109","null",
"0500000US36059","Nassau County, New York","0.4556","null","0.0077","null",
"0500000US36061","New York County, New York","0.6012","null","0.0125","null",
"0500000US36063","Niagara County, New York","0.4387","null","0.0210","null",
"0500000US36065","Oneida County, New York","0.4376","null","0.0172","null",
"0500000US36067","Onondaga County, New York","0.4697","null","0.0120","null",
"0500000US36069","Ontario County, New York","0.4290","null","0.0231","null",
"0500000US36071","Orange County, New York","0.4479","null","0.0248","null",
"0500000US36075","Oswego County, New York","0.4265","null","0.0177","null",
"0500000US36079","Putnam County, New York","0.4242","null","0.0293","null",
"0500000US36081","Queens County, New York","0.4484","null","0.0058","null",
"0500000US36083","Rensselaer County, New York","0.4241","null","0.0235","null",
"0500000US36085","Richmond County, New York","0.4579","null","0.0148","null",
"0500000US36087","Rockland County, New York","0.4684","null","0.0187","null",
"0500000US36089","St. Lawrence County, New York","0.4522","null","0.0350","null",
"0500000US36091","Saratoga County, New York","0.4143","null","0.0159","null",
"0500000US36093","Schenectady County, New York","0.4287","null","0.0158","null",
"0500000US36101","Steuben County, New York","0.4531","null","0.0288","null",
"0500000US36103","Suffolk County, New York","0.4388","null","0.0081","null",
"0500000US36105","Sullivan County, New York","0.4672","null","0.0318","null",
"0500000US36109","Tompkins County, New York","0.4962","null","0.0299","null",
"0500000US36111","Ulster County, New York","0.4386","null","0.0143","null",
"0500000US36113","Warren County, New York","0.4411","null","0.0331","null",
"0500000US36117","Wayne County, New York","0.3872","null","0.0189","null",
"0500000US36119","Westchester County, New York","0.5299","null","0.0087","null",
"0500000US37001","Alamance County, North Carolina","0.4504","null","0.0237","null",
"0500000US37019","Brunswick County, North Carolina","0.4322","null","0.0212","null",
"0500000US37021","Buncombe County, North Carolina","0.4510","null","0.0159","null",
"0500000US37023","Burke County, North Carolina","0.4244","null","0.0193","null",
"0500000US37025","Cabarrus County, North Carolina","0.4082","null","0.0165","null",
"0500000US37027","Caldwell County, North Carolina","0.4872","null","0.0564","null",
"0500000US37031","Carteret County, North Carolina","0.4447","null","0.0210","null",
"0500000US37035","Catawba County, North Carolina","0.4653","null","0.0327","null",
"0500000US37037","Chatham County, North Carolina","0.4807","null","0.0386","null",
"0500000US37045","Cleveland County, North Carolina","0.4600","null","0.0384","null",
"0500000US37049","Craven County, North Carolina","0.4313","null","0.0283","null",
"0500000US37051","Cumberland County, North Carolina","0.4332","null","0.0145","null",
"0500000US37057","Davidson County, North Carolina","0.4530","null","0.0238","null",
"0500000US37063","Durham County, North Carolina","0.4946","null","0.0192","null",
"0500000US37067","Forsyth County, North Carolina","0.4968","null","0.0154","null",
"0500000US37071","Gaston County, North Carolina","0.4580","null","0.0188","null",
"0500000US37081","Guilford County, North Carolina","0.4968","null","0.0208","null",
"0500000US37085","Harnett County, North Carolina","0.4463","null","0.0190","null",
"0500000US37089","Henderson County, North Carolina","0.4432","null","0.0272","null",
"0500000US37097","Iredell County, North Carolina","0.4722","null","0.0258","null",
"0500000US37101","Johnston County, North Carolina","0.4074","null","0.0187","null",
"0500000US37109","Lincoln County, North Carolina","0.4516","null","0.0341","null",
"0500000US37119","Mecklenburg County, North Carolina","0.4958","null","0.0105","null",
"0500000US37125","Moore County, North Carolina","0.4504","null","0.0208","null",
"0500000US37127","Nash County, North Carolina","0.4638","null","0.0438","null",
"0500000US37129","New Hanover County, North Carolina","0.4825","null","0.0266","null",
"0500000US37133","Onslow County, North Carolina","0.4089","null","0.0206","null",
"0500000US37135","Orange County, North Carolina","0.5096","null","0.0230","null",
"0500000US37147","Pitt County, North Carolina","0.5100","null","0.0268","null",
"0500000US37151","Randolph County, North Carolina","0.4217","null","0.0191","null",
"0500000US37155","Robeson County, North Carolina","0.4635","null","0.0180","null",
"0500000US37157","Rockingham County, North Carolina","0.4330","null","0.0288","null",
"0500000US37159","Rowan County, North Carolina","0.4462","null","0.0212","null",
"0500000US37161","Rutherford County, North Carolina","0.4518","null","0.0337","null",
"0500000US37171","Surry County, North Carolina","0.4290","null","0.0230","null",
"0500000US37179","Union County, North Carolina","0.4568","null","0.0347","null",
"0500000US37183","Wake County, North Carolina","0.4529","null","0.0100","null",
"0500000US37191","Wayne County, North Carolina","0.4224","null","0.0234","null",
"0500000US37193","Wilkes County, North Carolina","0.4909","null","0.0440","null",
"0500000US37195","Wilson County, North Carolina","0.4264","null","0.0321","null",
"0500000US38015","Burleigh County, North Dakota","0.4211","null","0.0228","null",
"0500000US38017","Cass County, North Dakota","0.4606","null","0.0242","null",
"0500000US38035","Grand Forks County, North Dakota","0.4914","null","0.0290","null",
"0500000US38101","Ward County, North Dakota","0.4178","null","0.0319","null",
"0500000US39003","Allen County, Ohio","0.4384","null","0.0242","null",
"0500000US39007","Ashtabula County, Ohio","0.4046","null","0.0177","null",
"0500000US39013","Belmont County, Ohio","0.4452","null","0.0289","null",
"0500000US39017","Butler County, Ohio","0.4358","null","0.0129","null",
"0500000US39023","Clark County, Ohio","0.4715","null","0.0257","null",
"0500000US39025","Clermont County, Ohio","0.4217","null","0.0202","null",
"0500000US39029","Columbiana County, Ohio","0.4361","null","0.0342","null",
"0500000US39035","Cuyahoga County, Ohio","0.5130","null","0.0093","null",
"0500000US39041","Delaware County, Ohio","0.4298","null","0.0201","null",
"0500000US39043","Erie County, Ohio","0.4189","null","0.0274","null",
"0500000US39045","Fairfield County, Ohio","0.4095","null","0.0153","null",
"0500000US39049","Franklin County, Ohio","0.4712","null","0.0120","null",
"0500000US39055","Geauga County, Ohio","0.4314","null","0.0299","null",
"0500000US39057","Greene County, Ohio","0.4442","null","0.0259","null",
"0500000US39061","Hamilton County, Ohio","0.5185","null","0.0103","null",
"0500000US39063","Hancock County, Ohio","0.4593","null","0.0305","null",
"0500000US39081","Jefferson County, Ohio","0.4416","null","0.0272","null",
"0500000US39085","Lake County, Ohio","0.4268","null","0.0158","null",
"0500000US39089","Licking County, Ohio","0.4237","null","0.0196","null",
"0500000US39093","Lorain County, Ohio","0.4268","null","0.0150","null",
"0500000US39095","Lucas County, Ohio","0.4856","null","0.0120","null",
"0500000US39099","Mahoning County, Ohio","0.4628","null","0.0194","null",
"0500000US39101","Marion County, Ohio","0.4558","null","0.0459","null",
"0500000US39103","Medina County, Ohio","0.4040","null","0.0165","null",
"0500000US39109","Miami County, Ohio","0.3802","null","0.0230","null",
"0500000US39113","Montgomery County, Ohio","0.4674","null","0.0141","null",
"0500000US39119","Muskingum County, Ohio","0.4356","null","0.0235","null",
"0500000US39133","Portage County, Ohio","0.4397","null","0.0301","null",
"0500000US39139","Richland County, Ohio","0.4416","null","0.0329","null",
"0500000US39141","Ross County, Ohio","0.4293","null","0.0353","null",
"0500000US39145","Scioto County, Ohio","0.4751","null","0.0245","null",
"0500000US39151","Stark County, Ohio","0.4654","null","0.0143","null",
"0500000US39153","Summit County, Ohio","0.4709","null","0.0104","null",
"0500000US39155","Trumbull County, Ohio","0.4328","null","0.0210","null",
"0500000US39157","Tuscarawas County, Ohio","0.4325","null","0.0396","null",
"0500000US39165","Warren County, Ohio","0.4251","null","0.0152","null",
"0500000US39169","Wayne County, Ohio","0.3945","null","0.0169","null",
"0500000US39173","Wood County, Ohio","0.4536","null","0.0293","null",
"0500000US40017","Canadian County, Oklahoma","0.3657","null","0.0204","null",
"0500000US40027","Cleveland County, Oklahoma","0.4270","null","0.0241","null",
"0500000US40031","Comanche County, Oklahoma","0.4567","null","0.0296","null",
"0500000US40037","Creek County, Oklahoma","0.4339","null","0.0205","null",
"0500000US40101","Muskogee County, Oklahoma","0.4461","null","0.0254","null",
"0500000US40109","Oklahoma County, Oklahoma","0.4789","null","0.0109","null",
"0500000US40119","Payne County, Oklahoma","0.5092","null","0.0297","null",
"0500000US40125","Pottawatomie County, Oklahoma","0.4361","null","0.0246","null",
"0500000US40131","Rogers County, Oklahoma","0.4362","null","0.0365","null",
"0500000US40143","Tulsa County, Oklahoma","0.4833","null","0.0111","null",
"0500000US40145","Wagoner County, Oklahoma","0.4140","null","0.0257","null",
"0500000US41003","Benton County, Oregon","0.4697","null","0.0217","null",
"0500000US41005","Clackamas County, Oregon","0.4418","null","0.0161","null",
"0500000US41017","Deschutes County, Oregon","0.4840","null","0.0328","null",
"0500000US41019","Douglas County, Oregon","0.4422","null","0.0468","null",
"0500000US41029","Jackson County, Oregon","0.4526","null","0.0252","null",
"0500000US41033","Josephine County, Oregon","0.5176","null","0.0572","null",
"0500000US41035","Klamath County, Oregon","0.4448","null","0.0278","null",
"0500000US41039","Lane County, Oregon","0.4831","null","0.0255","null",
"0500000US41043","Linn County, Oregon","0.4011","null","0.0219","null",
"0500000US41047","Marion County, Oregon","0.4047","null","0.0121","null",
"0500000US41051","Multnomah County, Oregon","0.4840","null","0.0103","null",
"0500000US41053","Polk County, Oregon","0.4363","null","0.0341","null",
"0500000US41059","Umatilla County, Oregon","0.3902","null","0.0212","null",
"0500000US41067","Washington County, Oregon","0.4206","null","0.0116","null",
"0500000US41071","Yamhill County, Oregon","0.4410","null","0.0602","null",
"0500000US42001","Adams County, Pennsylvania","0.3991","null","0.0224","null",
"0500000US42003","Allegheny County, Pennsylvania","0.4818","null","0.0079","null",
"0500000US42005","Armstrong County, Pennsylvania","0.4337","null","0.0209","null",
"0500000US42007","Beaver County, Pennsylvania","0.4351","null","0.0197","null",
"0500000US42011","Berks County, Pennsylvania","0.4412","null","0.0151","null",
"0500000US42013","Blair County, Pennsylvania","0.4395","null","0.0195","null",
"0500000US42017","Bucks County, Pennsylvania","0.4509","null","0.0118","null",
"0500000US42019","Butler County, Pennsylvania","0.4556","null","0.0180","null",
"0500000US42021","Cambria County, Pennsylvania","0.4355","null","0.0202","null",
"0500000US42025","Carbon County, Pennsylvania","0.4186","null","0.0298","null",
"0500000US42027","Centre County, Pennsylvania","0.4532","null","0.0203","null",
"0500000US42029","Chester County, Pennsylvania","0.4533","null","0.0104","null",
"0500000US42033","Clearfield County, Pennsylvania","0.4372","null","0.0282","null",
"0500000US42037","Columbia County, Pennsylvania","0.4746","null","0.0318","null",
"0500000US42039","Crawford County, Pennsylvania","0.4195","null","0.0240","null",
"0500000US42041","Cumberland County, Pennsylvania","0.4280","null","0.0170","null",
"0500000US42043","Dauphin County, Pennsylvania","0.4448","null","0.0186","null",
"0500000US42045","Delaware County, Pennsylvania","0.4839","null","0.0134","null",
"0500000US42049","Erie County, Pennsylvania","0.4585","null","0.0189","null",
"0500000US42051","Fayette County, Pennsylvania","0.4484","null","0.0159","null",
"0500000US42055","Franklin County, Pennsylvania","0.4020","null","0.0240","null",
"0500000US42063","Indiana County, Pennsylvania","0.4510","null","0.0235","null",
"0500000US42069","Lackawanna County, Pennsylvania","0.4580","null","0.0186","null",
"0500000US42071","Lancaster County, Pennsylvania","0.4193","null","0.0125","null",
"0500000US42073","Lawrence County, Pennsylvania","0.4397","null","0.0323","null",
"0500000US42075","Lebanon County, Pennsylvania","0.4072","null","0.0223","null",
"0500000US42077","Lehigh County, Pennsylvania","0.4557","null","0.0133","null",
"0500000US42079","Luzerne County, Pennsylvania","0.4517","null","0.0157","null",
"0500000US42081","Lycoming County, Pennsylvania","0.4397","null","0.0294","null",
"0500000US42085","Mercer County, Pennsylvania","0.4211","null","0.0160","null",
"0500000US42089","Monroe County, Pennsylvania","0.4099","null","0.0206","null",
"0500000US42091","Montgomery County, Pennsylvania","0.4761","null","0.0082","null",
"0500000US42095","Northampton County, Pennsylvania","0.4322","null","0.0131","null",
"0500000US42097","Northumberland County, Pennsylvania","0.4179","null","0.0215","null",
"0500000US42101","Philadelphia County, Pennsylvania","0.5157","null","0.0092","null",
"0500000US42107","Schuylkill County, Pennsylvania","0.4288","null","0.0145","null",
"0500000US42111","Somerset County, Pennsylvania","0.4118","null","0.0286","null",
"0500000US42125","Washington County, Pennsylvania","0.4464","null","0.0205","null",
"0500000US42129","Westmoreland County, Pennsylvania","0.4507","null","0.0170","null",
"0500000US42133","York County, Pennsylvania","0.4231","null","0.0173","null",
"0500000US44003","Kent County, Rhode Island","0.4560","null","0.0382","null",
"0500000US44005","Newport County, Rhode Island","0.4871","null","0.0393","null",
"0500000US44007","Providence County, Rhode Island","0.4737","null","0.0099","null",
"0500000US44009","Washington County, Rhode Island","0.4454","null","0.0229","null",
"0500000US45003","Aiken County, South Carolina","0.4653","null","0.0286","null",
"0500000US45007","Anderson County, South Carolina","0.4416","null","0.0159","null",
"0500000US45013","Beaufort County, South Carolina","0.4659","null","0.0243","null",
"0500000US45015","Berkeley County, South Carolina","0.4380","null","0.0197","null",
"0500000US45019","Charleston County, South Carolina","0.4977","null","0.0159","null",
"0500000US45031","Darlington County, South Carolina","0.4954","null","0.0363","null",
"0500000US45035","Dorchester County, South Carolina","0.4145","null","0.0176","null",
"0500000US45041","Florence County, South Carolina","0.4703","null","0.0408","null",
"0500000US45045","Greenville County, South Carolina","0.4576","null","0.0121","null",
"0500000US45047","Greenwood County, South Carolina","0.4804","null","0.0322","null",
"0500000US45051","Horry County, South Carolina","0.4518","null","0.0200","null",
"0500000US45057","Lancaster County, South Carolina","0.4702","null","0.0269","null",
"0500000US45059","Laurens County, South Carolina","0.4298","null","0.0266","null",
"0500000US45063","Lexington County, South Carolina","0.4287","null","0.0184","null",
"0500000US45073","Oconee County, South Carolina","0.4341","null","0.0221","null",
"0500000US45075","Orangeburg County, South Carolina","0.4530","null","0.0221","null",
"0500000US45077","Pickens County, South Carolina","0.4663","null","0.0341","null",
"0500000US45079","Richland County, South Carolina","0.4608","null","0.0199","null",
"0500000US45083","Spartanburg County, South Carolina","0.4523","null","0.0155","null",
"0500000US45085","Sumter County, South Carolina","0.4483","null","0.0300","null",
"0500000US45091","York County, South Carolina","0.4377","null","0.0183","null",
"0500000US46099","Minnehaha County, South Dakota","0.4295","null","0.0213","null",
"0500000US46103","Pennington County, South Dakota","0.4350","null","0.0272","null",
"0500000US47001","Anderson County, Tennessee","0.4481","null","0.0181","null",
"0500000US47009","Blount County, Tennessee","0.4627","null","0.0302","null",
"0500000US47011","Bradley County, Tennessee","0.4486","null","0.0301","null",
"0500000US47037","Davidson County, Tennessee","0.4760","null","0.0116","null",
"0500000US47059","Greene County, Tennessee","0.3963","null","0.0253","null",
"0500000US47065","Hamilton County, Tennessee","0.4841","null","0.0179","null",
"0500000US47093","Knox County, Tennessee","0.4882","null","0.0146","null",
"0500000US47113","Madison County, Tennessee","0.5240","null","0.0401","null",
"0500000US47119","Maury County, Tennessee","0.4026","null","0.0255","null",
"0500000US47125","Montgomery County, Tennessee","0.4142","null","0.0320","null",
"0500000US47141","Putnam County, Tennessee","0.6286","null","0.1370","null",
"0500000US47147","Robertson County, Tennessee","0.3818","null","0.0217","null",
"0500000US47149","Rutherford County, Tennessee","0.4042","null","0.0213","null",
"0500000US47155","Sevier County, Tennessee","0.4207","null","0.0227","null",
"0500000US47157","Shelby County, Tennessee","0.5092","null","0.0107","null",
"0500000US47163","Sullivan County, Tennessee","0.4576","null","0.0202","null",
"0500000US47165","Sumner County, Tennessee","0.4295","null","0.0233","null",
"0500000US47179","Washington County, Tennessee","0.4907","null","0.0253","null",
"0500000US47187","Williamson County, Tennessee","0.4462","null","0.0176","null",
"0500000US47189","Wilson County, Tennessee","0.4245","null","0.0295","null",
"0500000US48005","Angelina County, Texas","0.4626","null","0.0303","null",
"0500000US48021","Bastrop County, Texas","0.3796","null","0.0295","null",
"0500000US48027","Bell County, Texas","0.4215","null","0.0170","null",
"0500000US48029","Bexar County, Texas","0.4599","null","0.0074","null",
"0500000US48037","Bowie County, Texas","0.5366","null","0.0513","null",
"0500000US48039","Brazoria County, Texas","0.4063","null","0.0149","null",
"0500000US48041","Brazos County, Texas","0.5231","null","0.0231","null",
"0500000US48061","Cameron County, Texas","0.5034","null","0.0195","null",
"0500000US48085","Collin County, Texas","0.4445","null","0.0158","null",
"0500000US48091","Comal County, Texas","0.4266","null","0.0219","null",
"0500000US48099","Coryell County, Texas","0.3912","null","0.0287","null",
"0500000US48113","Dallas County, Texas","0.5115","null","0.0084","null",
"0500000US48121","Denton County, Texas","0.4282","null","0.0094","null",
"0500000US48135","Ector County, Texas","0.4379","null","0.0249","null",
"0500000US48139","Ellis County, Texas","0.4201","null","0.0203","null",
"0500000US48141","El Paso County, Texas","0.4707","null","0.0129","null",
"0500000US48157","Fort Bend County, Texas","0.4328","null","0.0128","null",
"0500000US48167","Galveston County, Texas","0.4643","null","0.0171","null",
"0500000US48181","Grayson County, Texas","0.4603","null","0.0280","null",
"0500000US48183","Gregg County, Texas","0.4859","null","0.0363","null",
"0500000US48187","Guadalupe County, Texas","0.4040","null","0.0205","null",
"0500000US48201","Harris County, Texas","0.4983","null","0.0055","null",
"0500000US48203","Harrison County, Texas","0.5188","null","0.0731","null",
"0500000US48209","Hays County, Texas","0.4517","null","0.0225","null",
"0500000US48213","Henderson County, Texas","0.4880","null","0.0613","null",
"0500000US48215","Hidalgo County, Texas","0.4868","null","0.0147","null",
"0500000US48231","Hunt County, Texas","0.4470","null","0.0223","null",
"0500000US48245","Jefferson County, Texas","0.5082","null","0.0332","null",
"0500000US48251","Johnson County, Texas","0.4125","null","0.0204","null",
"0500000US48257","Kaufman County, Texas","0.4028","null","0.0191","null",
"0500000US48291","Liberty County, Texas","0.4464","null","0.0301","null",
"0500000US48303","Lubbock County, Texas","0.4735","null","0.0198","null",
"0500000US48309","McLennan County, Texas","0.4813","null","0.0347","null",
"0500000US48329","Midland County, Texas","0.4943","null","0.0380","null",
"0500000US48339","Montgomery County, Texas","0.4572","null","0.0148","null",
"0500000US48347","Nacogdoches County, Texas","0.5634","null","0.0538","null",
"0500000US48355","Nueces County, Texas","0.4435","null","0.0161","null",
"0500000US48361","Orange County, Texas","0.4576","null","0.0337","null",
"0500000US48367","Parker County, Texas","0.4495","null","0.0196","null",
"0500000US48375","Potter County, Texas","0.5251","null","0.0665","null",
"0500000US48381","Randall County, Texas","0.4194","null","0.0273","null",
"0500000US48397","Rockwall County, Texas","0.3962","null","0.0304","null",
"0500000US48409","San Patricio County, Texas","0.4271","null","0.0320","null",
"0500000US48423","Smith County, Texas","0.4592","null","0.0243","null",
"0500000US48439","Tarrant County, Texas","0.4675","null","0.0107","null",
"0500000US48441","Taylor County, Texas","0.4547","null","0.0302","null",
"0500000US48451","Tom Green County, Texas","0.4440","null","0.0354","null",
"0500000US48453","Travis County, Texas","0.4842","null","0.0107","null",
"0500000US48469","Victoria County, Texas","0.4389","null","0.0278","null",
"0500000US48471","Walker County, Texas","0.4992","null","0.0610","null",
"0500000US48479","Webb County, Texas","0.4859","null","0.0189","null",
"0500000US48485","Wichita County, Texas","0.4471","null","0.0245","null",
"0500000US48491","Williamson County, Texas","0.4091","null","0.0141","null",
"0500000US49005","Cache County, Utah","0.4166","null","0.0260","null",
"0500000US49011","Davis County, Utah","0.3833","null","0.0198","null",
"0500000US49035","Salt Lake County, Utah","0.4390","null","0.0092","null",
"0500000US49049","Utah County, Utah","0.4229","null","0.0149","null",
"0500000US49053","Washington County, Utah","0.4294","null","0.0326","null",
"0500000US49057","Weber County, Utah","0.3979","null","0.0165","null",
"0500000US50007","Chittenden County, Vermont","0.4638","null","0.0278","null",
"0500000US51003","Albemarle County, Virginia","0.4529","null","0.0262","null",
"0500000US51013","Arlington County, Virginia","0.4562","null","0.0159","null",
"0500000US51015","Augusta County, Virginia","0.5111","null","0.0644","null",
"0500000US51019","Bedford County, Virginia","0.4241","null","0.0345","null",
"0500000US51041","Chesterfield County, Virginia","0.4266","null","0.0182","null",
"0500000US51059","Fairfax County, Virginia","0.4173","null","0.0072","null",
"0500000US51061","Fauquier County, Virginia","0.4289","null","0.0373","null",
"0500000US51069","Frederick County, Virginia","0.3869","null","0.0334","null",
"0500000US51085","Hanover County, Virginia","0.3799","null","0.0227","null",
"0500000US51087","Henrico County, Virginia","0.4438","null","0.0156","null",
"0500000US51095","James City County, Virginia","0.4087","null","0.0317","null",
"0500000US51107","Loudoun County, Virginia","0.3674","null","0.0128","null",
"0500000US51121","Montgomery County, Virginia","0.4811","null","0.0217","null",
"0500000US51153","Prince William County, Virginia","0.3759","null","0.0101","null",
"0500000US51161","Roanoke County, Virginia","0.4326","null","0.0309","null",
"0500000US51165","Rockingham County, Virginia","0.4280","null","0.0664","null",
"0500000US51177","Spotsylvania County, Virginia","0.3857","null","0.0162","null",
"0500000US51179","Stafford County, Virginia","0.3579","null","0.0175","null",
"0500000US51199","York County, Virginia","0.3986","null","0.0355","null",
"0500000US51510","Alexandria city, Virginia","0.4342","null","0.0181","null",
"0500000US51550","Chesapeake city, Virginia","0.3977","null","0.0159","null",
"0500000US51650","Hampton city, Virginia","0.4196","null","0.0215","null",
"0500000US51680","Lynchburg city, Virginia","0.4675","null","0.0369","null",
"0500000US51700","Newport News city, Virginia","0.4254","null","0.0163","null",
"0500000US51710","Norfolk city, Virginia","0.4727","null","0.0193","null",
"0500000US51740","Portsmouth city, Virginia","0.4251","null","0.0215","null",
"0500000US51760","Richmond city, Virginia","0.5352","null","0.0184","null",
"0500000US51770","Roanoke city, Virginia","0.4707","null","0.0323","null",
